Azure_Score,AWS_Score,Google_Score,IBM_Score,Manual_label
0.8734929562,0.5,0.1000000015,0.523252,1
0.7317814827,0.55,0.7,-0.309086,1
0.5,0.5,0.400000006,0.705426,1
0.2178336382,0.96,-0.1,-0.346326,2
0.8414097428,0.5,0.7,-0.385726,2
0.7415823936,0.5,0.67,0.331236,2
0.8051844835,0.5,0.75,0.551555,1
0.2112206221,0.88,0.400000006,0.873539,2
0.7640166879,0.5,0.67,0.421986,2
0.8927507997,0.3,0.5,0.676815,2
0.806278944,0.5,0.400000006,0.601712,1
0.5,0.83,0.400000006,0.800525,1
0.930398047,0.97,0.200000003,0.816136,2
0.5,0.5,0.1,-0.677819,2
0.9452432394,0.5,0.200000003,0.622871,2
0.5,0.5,0.1,-0.346326,2
0.5,0.5,0.200000003,0.622871,2
0.7543776631,0.5,0.67,0,1
0.8500921726,0.5,0.78,0,2
0.9107211828,0.5,0.89,0,2
0.5,0.5,0.1,0,2
0.5,0.5,0.400000006,0.826478,0
0.5,0.6,0.1000000015,0.410944,1
0.8009003401,0.6,0.78,0.688752,0
0.2965390086,0.2,-0.1,0.636386,2
0.5,0.5,0.1,0.340174,1
0.7666399479,0.5,0.3000000119,0.615808,0
0.5,0.65,0.200000003,0.85651,1
0.985168457,0.55,0.200000003,0.808826,2
0.5,0.56,0.3000000119,0.761712,1
0.5,0.71,0.3000000119,0.841977,1
0.5,0.79,0.1,0,2
0.9452892542,0.5,0.8,0.671932,0
0.8454850912,0.5,0.400000006,0.688431,1
0.5,0.67,0.200000003,0.758945,1
0.5,0.69,0.3000000119,0.889751,1
0.5,0.6,0.1,-0.395472,0
0.5,0.5,0.1,0,2
0.8284388781,0.5,0.7,-0.663049,0
0.5,0.4,0.1000000015,0.624057,0
0.5,0.5,0.1,0.701527,2
0.5,0.5,0.200000003,-0.32255,0
0.5,0.1,0.1000000015,0,2
0.215285629,0.5,-0.1,0,1
0.5,0.5,0.1,-0.551485,0
0.5,0.5,0.400000006,0.817797,0
0.5,0.64,0.2,0,2
0.8533761501,0.5,0.400000006,0.373355,0
0.5,0.5,0.200000003,0.374722,0
0.9436018467,0.5,0.78,0.488747,0
0.5,0.7,0.200000003,0.881846,0
0.5,0.92,0.6000000238,0.920498,1
0.9662989378,0.6,0.8,0,2
0.9440000057,0.5,0.78,0.706802,0
0.5,0.56,0.400000006,0.812504,1
0.2807616591,0.96,0.5,0.851215,1
0.5,0.97,0.3000000119,0.673266,2
0.5,0.56,0.5,0.511807,1
0.9323295355,0.82,0.1000000015,0.488089,2
0.5,0.5,0.12,0,2
0.1244641244,0.5,0.1000000015,0.882541,2
0.2665623724,0.5,0.5,0.799449,1
0.5,0.97,0.2,0,2
0.5,0.5,0.1,0.825477,0
0.5,0.5,0.200000003,0.503029,2
0.5,0.5,0.1,0,2
0.5,0.5,0.12,-0.897554,0
0.5,0.2,0.200000003,0.805087,0
0.7772384882,0.7,0.78,0,2
0.5,0.5,0.2,-0.26804,2
0.5,0.5,0.200000003,0.59427,2
0.8120169044,0.56,-0.1000000015,0.687506,0
0.5,0.5,0.400000006,0.770376,2
0.5,0.5,0.1,0,2
0.8485029936,0.5,0.1000000015,0.442055,2
0.5,0.5,0.1000000015,0.785261,1
0.5,0.5,0.3000000119,0.658977,1
0.905880928,0.5,0.8,0.544813,1
0.9618573785,0.5,0.7,0.83164,2
0.5,0.5,0.3000000119,0.744055,1
0.5,0.96,-0.1000000015,-0.55131,2
0.5,0.5,0.400000006,0.532399,2
0.7029919624,0.5,0.67,0.47644,2
0.9546626806,0.5,0.8,-0.318406,2
0.5,0.5,0.200000003,0.805873,2
0.8401985765,0.5,0.78,0.588412,0
0.7748060822,0.45,0.1000000015,0.568656,2
0.5,0.5,0.1,0.47644,2
0.5,0.5,0.2,0,2
0.9370835423,0.5,0.200000003,0.724204,2
0.7732830048,0.5,0.7,-0.522438,2
0.9971975088,0.5,0.3000000119,0.67627,2
0.5,0.5,0.1,0.73835,2
0.5,0.5,0.112,0.73142,2
0.9654307365,0.5,0.8,0,2
0.9266741276,0.5,0.78,0.635862,2
0.9830358028,0.5,0.87,0.258105,1
0.9353299737,0.5,0.1000000015,0.787712,2
0.5,0.5,0.1,0.47644,2
0.5,0.5,0.2,0.652797,2
0.7656775713,0.5,0.67,0.482436,2
0.9000461102,0.55,0.1000000015,0.627092,2
0.9268413782,0.5,0.8,0.874337,1
0.7917759418,0.5,0.200000003,0.843696,2
0.5,0.5,0.1,0.47644,2
0.9878256917,0.5,0.200000003,0.709281,2
0.5,0.5,0.1,0.47644,2
0.9184685946,0.5,-0.3000000119,-0.780623,2
0.7574849129,0.5,0.1000000015,0.50021,2
0.5,0.5,0.1,0.47644,2
0.9734777212,0.5,0.1000000015,-0.358434,2
0.931987524,0.5,0.1000000015,0.319221,2
0.5,0.5,0.2,0.787712,2
0.5,0.5,0.1,0.47644,2
0.5,0.5,0.400000006,0.91705,2
0.5,0.5,0.1,-0.589521,2
0.5,0.5,0.3000000119,0.608632,2
0.5,0.5,0,0.901426,2
0.7628365755,0.5,0.3000000119,0.859085,2
0.5,0.5,0.400000006,0.880721,2
0.3181118965,0.5,0.400000006,0.466433,2
0.7790482044,0.5,0.400000006,0.868208,2
0.5,0.5,0.3000000119,0.938801,2
0.5,0.5,0.200000003,0.875532,2
0.5,0.5,0.200000003,0.779887,2
0.5,0.5,0.3000000119,0.757052,2
0.5,0.5,0.1000000015,0.729064,2
0.5,0.5,0.400000006,0.466728,2
0.5,0.5,0.200000003,0.834979,2
0.7571037412,0.5,0.3000000119,0.915978,2
0.5,0.5,0.5,0.918877,2
0.5,0.5,0.6000000238,0.984334,2
0.8066148758,0.5,0.6000000238,0.988279,2
0.8571869135,0.5,0.7,0.675368,2
0.5,0.5,0.3000000119,0.879014,1
0.8327581286,0.5,0.200000003,0,2
0.5,0.5,0,0.392221,2
0.8626908064,0.5,0.4,0.959061,2
0.9008817673,0.5,0.1000000015,0.607372,2
0.954425633,0.5,0.200000003,0.453132,2
0.2942332327,0.5,0.1000000015,0.573502,2
0.9368106723,0.5,0.3000000119,0.84044,1
0.9055558443,0.5,0.200000003,0.703219,2
0.5,0.5,0.1000000015,0.993384,2
0.5,0.5,0.200000003,0.740505,2
0.8559019566,0.5,0.87,0.858104,2
0.5,0.5,0.200000003,0.995682,2
0.5,0.5,0.1000000015,0.868585,2
0.9337552786,0.5,0.6000000238,0.885116,2
0.9710603356,0.5,0.78,-0.334577,2
0.2325617671,0.5,0.6000000238,0.524488,2
0.5,0.5,-0.1000000015,-0.562243,2
0.5,0.5,0,0.367419,2
0.2233151495,0.5,-0.1,0.545082,2
0.8979083896,0.5,0.6,-0.422727,2
0.979506731,0.5,0.6000000238,0.940831,2
0.5,0.5,0,0.889355,2
0.5,0.5,0.6000000238,0.877951,2
0.9121226072,0.5,0.400000006,0.882959,1
0.5,0.55,0.6000000238,0.934877,2
0.5,0.5,0.1,-0.628518,2
0.5,0.5,0.2,0.871834,2
0.765378654,0.5,0.6000000238,0.979878,2
0.5,0.5,0.1,0,2
0.5,0.5,0.400000006,0.905103,1
0.5,0.5,0.6000000238,0.997792,1
0.5,0.5,0.400000006,0.899139,2
0.6963919401,0.5,0.4,0.614648,2
0.5,0.5,-0.1000000015,-0.609286,2
0.5,0.5,0.8999999762,0.997762,2
0.5,0.5,0.3000000119,0.767228,2
0.5,0.5,0.1,0.47644,2
0.5,0.5,-0.1000000015,-0.55131,2
0.0769366026,0.5,0.3000000119,0.584534,2
,0.5,0.1000000015,0.629408,2
0.8058190346,0.708,0.45,0.855145,0
0.5,0.1,0,0.855145,0
0.1822890043,0.1,-0.1,-0.340434,2
0.6963919401,0.5,0.3000000119,0.740921,1
0.6963919401,0.71,0.3000000119,0.655247,2
0.8550369143,0.5,0.1000000015,0.882411,2
0.5,0.5,-0.1000000015,-0.465351,2
0.5,0.4,0.200000003,0.605042,2
0.5,0.5,0.1,0.47644,2
0.8332858682,0.5,0.65,0.48075,2
0.8980699182,0.5,0.400000006,0.848269,2
0.5,0.5,0.200000003,0,2
0.5,0.5,0.1000000015,0.452481,2
0.5,0.5,0.1,0,2
0.9153794646,0.5,0.200000003,0.936078,1
0.7748939991,0.62,0.7,0.277392,2
0.5,0.5,0.200000003,0.40074,2
0.7510518432,0.5,0.64,0.656278,2
0.5,0.5,0.1,-0.396618,0
0.5,0.6,0.1,0,1
0.9216732979,0.76,0.200000003,0.967439,0
0.8935550451,0.1,0.6999999881,0.75709,1
0.5,0.76,0,0.47644,2
0.5,0.5,0.200000003,0.474308,2
0.5,0.5,0.3000000119,0.727322,1
0.9035936594,0.65,0.7,0.500482,2
0.5,0.5,0.1,0.556487,2
0.5,0.5,0.2,0.843581,2
0.5,0.5,0.200000003,0.690719,1
0.8195006847,0.6,-0.400000006,-0.421585,2
0.9412270784,0.5,0.4,0.30524,2
0.7438271642,0.5,0.67,0.627524,2
0.21972242,0.5,-0.1,0.612939,2
0.5,0.5,0.5,0.554955,2
0.2474860847,0.78,-0.1,0,2
0.9733538628,0.5,0.200000003,0.69425,2
0.5,0.56,0.200000003,0.639816,2
0.8709538579,0.5,0.1000000015,0.543597,2
0.2933121324,0.5,0.200000003,0.622117,2
0.7000285983,0.5,0.1000000015,0.643315,2
0.8248087168,0.5,0.6000000238,0.826953,0
0.252166152,0.5,-0.1,0,2
0.5,0.5,0.1000000015,0.388125,2
0.5,0.5,0.5,0.800013,1
0.7628321052,0.704,0.6000000238,0.907066,1
0.5,0.5,0.1,0.504317,0
0.831195116,0.4,0.77,0.747662,0
0.9739308357,0.5,0.400000006,0.916637,1
0.5,0.5,0.1,0,2
0.7963292599,0.5,0.67,0.988573,2
0.772262156,0.9,0.87,-0.564087,1
0.2705128789,0.5,0.200000003,0.389142,0
0.8328126669,0.5,0.8,0,2
0.9948004484,0.5,0.200000003,0.406906,0
0.8009975553,0.5,0.1000000015,-0.46193,2
0.5,0.5,0.1000000015,0.925065,0
0.8369828463,0.5,0.200000003,0.623995,0
0.5,0.5,0.1,-0.706916,0
0.8714971542,0.5,0.67,0,2
0.5,0.5,0.1000000015,0.47643,0
0.5,0.5,0.200000003,0.449256,0
0.7638696432,0.6,0.7,-0.59097,1
0.5,0.5,0.400000006,0.832648,2
0.5,0.5,0.3000000119,0.769915,2
0.3141739964,0.6,0.8000000119,0.943379,1
0.6738964915,0.6,0.6,0,2
0.7626569271,0.5,0.3000000119,0.756488,1
0.5,0.6,0.1000000015,-0.324261,1
0.5,0.5,0.400000006,0.499901,1
0.5,0.5,0.400000006,0.903857,1
0.5,0.95,0.1,-0.586947,2
0.8335907459,0.5,0.7,-0.349359,2
0.8187476397,0.5,0.3,-0.559251,0
0.7976285219,0.5,0.200000003,0.280943,1
0.1063764393,0.5,0.1000000015,0.50767,1
0.5,0.5,-0.1000000015,0.672349,2
0.8613980412,0.5,0.200000003,0,1
0.5,0.5,-0.1000000015,-0.567235,0
0.7409406304,0.5,0.67,0.570413,2
0.9655246735,0.5,-0.3000000119,0,0
0.7193841338,0.5,0.7,0,2
0.5,0.5,0.3000000119,0.704663,1
0.5,0.5,0.200000003,0.42751,2
0.5,0.5,0.1,-0.688073,1
0.786272645,0.5,0.67,0.814066,1
0.5,0.5,0.200000003,0.88777,1
0.5,0.5,0.1,-0.282409,1
0.5,0.5,0.3000000119,0.798727,1
0.5,0.93,0.1,0.648545,1
0.5,0.5,0.1,0.91315,2
0.5,0.5,0.200000003,0.661659,1
0.5,0.5,0.2,0.567432,1
0.8065028191,0.5,0.78,0.892506,2
0.5,0.5,0.1,0.38463,1
0.5,0.5,0.3000000119,0.840907,1
0.8770673275,0.5,0.7,0.843979,1
0.5,0.5,0.3000000119,0.625725,2
0.9635094404,0.5,0.8,0.843138,2
0.5,0.77,0.200000003,-0.438129,2
0.5,0.5,0.200000003,0.460965,2
0.9115571976,0.5,-0.200000003,-0.329289,2
0.5,0.5,0.8000000119,0.990046,1
0.5,0.85,0.400000006,0.476052,2
0.5,0.5,0.1,0.318982,0
0.5,0.5,0.200000003,0.719311,1
0.5,0.65,0.3000000119,0.358423,2
0.5,0.5,0.1000000015,0.460564,1
0.5,0.6,0.2,0,2
0.5,0.5,-0.1000000015,0,2
0.5,0.5,0.1,-0.724924,2
0.5,0.5,0.2,0.450193,0
0.838424623,0.5,0.400000006,0.879386,1
0.5,0.5,0.1,0.988573,2
0.5,0.75,0.3,-0.584501,0
0.706306994,0.5,0.6000000238,0.968806,1
0.9556344748,0.66,0.200000003,0.536219,0
0.7037098408,0.5,0.6,-0.567447,0
0.8335907459,0.5,0.200000003,0.529697,0
0.5,0.5,0.400000006,0.744097,1
0.5,0.89,0.8000000119,0.969753,1
0.5,0.93,0.5,0.802285,2
0.9827268124,0.52,0.8,0,2
0.5,0.5,0.1000000015,0.804086,1
0.9805051088,0.5,0.200000003,0.876726,2
0.5,0.6,0.200000003,0.551233,1
0.8574373722,0.89,0.1000000015,0.630402,2
0.9062217474,0.5,0.200000003,0.647855,2
0.5,0.6,0.1,0.863225,1
0.8887835741,0.5,0.64,0,2
0.8418505192,5,0.400000006,0.935838,1
0.5,0.55,0.200000003,0.627926,0
0.7177510262,0.5,0.3000000119,0.921392,1
0.5,0.5,0,0.988573,2
0.9539773464,0.83,0.1000000015,0.912579,1
0.5,0.5,0.200000003,0.468697,0
0.5,0.5,0.5,0.791838,2
0.5,0.5,0,0.540065,0
0.9059073925,0.5,0.6999999881,0,2
0.8644787073,0.5,0.3000000119,0.802853,2
0.5,0.83,0.67,0,2
0.5,0.5,0,-0.412546,0
0.7470662594,0.5,0.6999999881,0.953443,2
0.5,0.86,0.3000000119,0.945885,1
0.84974581,0.61,0.3000000119,0.913397,1
0.5,0.5,0.400000006,0.901549,1
0.8335470557,0.5,0.7,0.865715,2
0.5,0.5,0.3000000119,0.681861,1
0.9128280282,0.58,0.200000003,0.77367,2
0.5,0.5,0.200000003,0.649239,1
0.5,0.3,0.3000000119,0.791393,0
0.9490451217,0.5,0.6000000238,0.50894,2
0.5,0.5,0.5,0.698421,1
0.5,0.5,0,0,2
0.5,0.5,0.200000003,0.276747,2
0.5,0.5,0.3000000119,0.774171,2
0.5,0.5,0,0.638212,2
0.5,0.5,0.400000006,0.792529,1
0.5,0.64,0.3000000119,0.461203,2
0.5,0.56,0.3000000119,0.730981,0
0.5,0.5,0,0.604179,2
0.5,0.5,0,0,2
0.5,0.5,0.1000000015,-0.486193,0
0.5,0.5,0.1000000015,-0.342689,0
0.5,0.3,0,-0.323023,0
0.5,0.4,0,-0.756639,0
0.7487565875,0.5,0.1000000015,0.79639,2
0.5,0.5,0,0,2
